,fiyat,sehir,metrekare,Bulunduğu Kat,Oda Sayısı,Tür,Isıtma Tipi,Bina Yaş,Binanın Kat Sayısı
13097,920000,eskisehir,38,3,2,Konut,Kombi Doğalgaz,13,3
13098,145000041,eskisehir,70,3,2,Konut,Kombi Doğalgaz,0,3
13099,2850000,eskisehir,130,2,4,Konut,Kombi Doğalgaz,0,3
13100,14400004,eskisehir,90,4,3,Konut,Kombi Doğalgaz,18,4
13101,730000027,eskisehir,200,,6,Konut,Sobalı,7,2
13102,1750000,eskisehir,100,3,3,Konut,Kombi Doğalgaz,7,4
13103,4400000,eskisehir,145,3,4,Konut,Yerden Isıtma,0,3
13104,3700000,eskisehir,190,3,5,Konut,Yerden Isıtma,0,3
13105,2900000,eskisehir,140,2,4,Konut,Yerden Isıtma,0,3
13106,13500002,eskisehir,55,2,2,Konut,Kombi Doğalgaz,13,3
13107,3800000,eskisehir,160,6,4,Konut,Merkezi Doğalgaz,18,9
13108,1300000,eskisehir,50,2,2,Konut,Kombi Doğalgaz,0,3
13109,2000050,eskisehir,100,3,3,Konut,Kombi Doğalgaz,0,3
13110,3400000,eskisehir,155,1,4,Konut,Kombi Doğalgaz,0,3
13111,1800000,eskisehir,90,2,3,Konut,Kombi Doğalgaz,0,3
13112,3800000,eskisehir,135,3,4,Konut,Yerden Isıtma,0,4
13113,1200000,eskisehir,45,1,2,Konut,Kombi Doğalgaz,7,3
13114,2450000,eskisehir,135,4,4,Konut,Kombi Doğalgaz,4,4
13115,2250000,eskisehir,80,1,3,Konut,Kombi Doğalgaz,7,4
13116,2200000,eskisehir,110,2,3,Konut,Kombi Doğalgaz,4,4
13117,2300000,eskisehir,130,3,4,Konut,Kombi Doğalgaz,0,3
13118,2300000,eskisehir,100,1,4,Konut,Yerden Isıtma,0,3
13119,1200000,eskisehir,50,2,2,Konut,Kombi Doğalgaz,0,3
13120,1850000,eskisehir,100,1,3,Konut,Kombi Doğalgaz,0,3
13121,4600000,eskisehir,150,4,4,Konut,Merkezi (Pay Ölçer),7,4
13122,1750000,eskisehir,85,1,3,Konut,Kombi Doğalgaz,7,3
13123,2275000,eskisehir,110,2,3,Konut,Kombi Doğalgaz,25,3
13124,2200000,eskisehir,100,3,3,Konut,Yerden Isıtma,0,3
13125,2200000,eskisehir,110,2,3,Konut,Yerden Isıtma,0,4
13126,1650000,eskisehir,99,1,3,Konut,Yerden Isıtma,0,3
13127,1250000,eskisehir,65,1,2,Konut,Kombi Doğalgaz,7,4
13128,1425000,eskisehir,90,1,3,Konut,Kombi Doğalgaz,7,3
13129,4050000,eskisehir,180,3,5,Konut,Yerden Isıtma,0,3
13130,650000,eskisehir,85,,3,Konut,Kombi Doğalgaz,25,3
13131,195000013,eskisehir,120,4,4,Konut,Merkezi Doğalgaz,25,8
13132,3100000,eskisehir,135,3,4,Konut,Kombi Doğalgaz,7,3
13133,9200000,eskisehir,200,,3,Konut,Merkezi Doğalgaz,25,2
13134,2325000,eskisehir,120,2,4,Konut,Kombi Doğalgaz,0,3
13135,1400000,eskisehir,85,1,2,Konut,Kombi Doğalgaz,0,2
13136,1270000,eskisehir,55,4,2,Konut,Kombi Doğalgaz,7,4
13137,2750000,eskisehir,130,1,4,Konut,Kombi Doğalgaz,25,3
13138,2650000,eskisehir,110,7,4,Konut,Merkezi Doğalgaz,18,7
13139,2300000,eskisehir,120,3,4,Konut,Kombi Doğalgaz,0,3
13140,1700000,eskisehir,80,1,3,Konut,Yerden Isıtma,0,3
13141,2100000,eskisehir,90,1,3,Konut,Kombi Doğalgaz,7,3
13142,34500008,eskisehir,140,3,4,Konut,Yerden Isıtma,0,3
13143,1900000,eskisehir,95,2,3,Konut,Kombi Doğalgaz,7,4
13144,1750000,eskisehir,100,3,3,Konut,Kombi Doğalgaz,7,3
13145,1175000,eskisehir,65,1,2,Konut,Kombi Doğalgaz,7,4
13146,3350000,eskisehir,280,4,7,Konut,Kombi Doğalgaz,0,4
13147,2250000,eskisehir,95,2,3,Konut,Yerden Isıtma,0,4
13148,2750000,eskisehir,130,1,4,Konut,Kombi Doğalgaz,0,3
13149,975000,eskisehir,50,3,2,Konut,Kombi Doğalgaz,7,3
13150,2100000,eskisehir,100,1,3,Konut,Kombi Doğalgaz,13,4
13151,2350000,eskisehir,140,4,5,Konut,Kombi Doğalgaz,7,4
13152,14000003,eskisehir,50,4,2,Konut,Kombi Doğalgaz,13,4
13153,1325000,eskisehir,50,2,2,Konut,Kombi Doğalgaz,0,3
13154,1515000,eskisehir,110,2,4,Konut,Merkezi Doğalgaz,25,5
13155,1295000,eskisehir,80,4,3,Konut,Kombi Doğalgaz,13,4
13156,2375000,eskisehir,125,4,4,Konut,Kombi Doğalgaz,13,4
13157,1750000,eskisehir,100,2,3,Konut,Kombi Doğalgaz,0,3
13158,2300000,eskisehir,80,3,3,Konut,Kombi Doğalgaz,3,4
13159,1395000,eskisehir,90,6,3,Konut,Merkezi Doğalgaz,18,10
13160,1900000,eskisehir,105,3,3,Konut,Kombi Doğalgaz,18,3
13161,1450000,eskisehir,50,1,2,Konut,Yerden Isıtma,0,2
13162,1750000,eskisehir,80,1,3,Konut,Kombi Doğalgaz,4,4
13163,33000001,eskisehir,120,2,4,Konut,Yerden Isıtma,0,4
13164,17500008,eskisehir,115,1,4,Konut,Merkezi Doğalgaz,25,4
13165,3650000,eskisehir,150,3,4,Konut,Kombi Doğalgaz,0,3
13166,870000,eskisehir,45,1,2,Konut,Kombi Doğalgaz,13,3
13167,3500000,eskisehir,130,1,4,Konut,Yerden Isıtma,0,3
13168,2050000,eskisehir,95,1,3,Konut,Kombi Doğalgaz,7,4
13169,2280000,eskisehir,95,2,3,Konut,Kombi Doğalgaz,0,3
13170,4000000,eskisehir,100,2,4,Konut,Kombi Doğalgaz,0,3
13171,2900000,eskisehir,120,1,4,Konut,Kombi Doğalgaz,0,3
13172,3175000,eskisehir,130,1,4,Konut,Kombi Doğalgaz,0,3
13173,2500000,eskisehir,55,2,2,Konut,Kombi Doğalgaz,0,4
13174,3750000,eskisehir,105,4,3,Konut,Kombi Doğalgaz,0,4
13175,3100000,eskisehir,150,3,4,Konut,Yerden Isıtma,0,3
13176,3750000,eskisehir,150,2,4,Konut,Yerden Isıtma,0,3
13177,2450000,eskisehir,85,1,3,Konut,Yerden Isıtma,0,2
13178,1775000,eskisehir,100,3,3,Konut,Kombi Doğalgaz,13,4
13179,2850000,eskisehir,90,1,3,Konut,Kombi Doğalgaz,13,4
13180,9000000,eskisehir,315,,6,Konut,Yerden Isıtma,0,2
13181,1195000,eskisehir,55,1,2,Konut,Kombi Doğalgaz,7,2
13182,1350000,eskisehir,60,1,2,Konut,Kombi Doğalgaz,7,3
13183,1575000,eskisehir,60,2,2,Konut,Kombi Doğalgaz,0,3
13184,3950000,eskisehir,209,4,7,Konut,Kombi Doğalgaz,13,4
13185,930000,eskisehir,50,3,2,Konut,Merkezi Doğalgaz,7,3
13186,2650000,eskisehir,135,2,4,Konut,Kombi Doğalgaz,0,3
13187,4200000,eskisehir,870,,4,Konut,Isıtma Yok,7,3
13188,15950001,eskisehir,85,2,3,Konut,Merkezi Doğalgaz,18,5
13189,2000000,eskisehir,90,2,3,Konut,Kombi Doğalgaz,0,3
13190,14000003,eskisehir,90,1,3,Konut,Kombi Doğalgaz,7,3
13191,1350000,eskisehir,120,2,4,Konut,Merkezi Doğalgaz,25,6
13192,2750000,eskisehir,140,1,4,Konut,Merkezi Doğalgaz,25,7
13193,3300000,eskisehir,130,2,4,Konut,Yerden Isıtma,0,4
13194,2750000,eskisehir,120,2,4,Konut,Kombi Doğalgaz,0,3
13195,1450000,eskisehir,65,2,2,Konut,Kombi Doğalgaz,0,3
13196,2500000,eskisehir,95,2,3,Konut,Kombi Doğalgaz,13,3
13197,1750000,eskisehir,75,1,3,Konut,Kombi Doğalgaz,0,3
13198,1150000,eskisehir,130,2,3,Konut,Doğalgaz Sobalı,25,2
13199,4250000,eskisehir,180,2,4,Konut,Yerden Isıtma,0,3
13200,4000000,eskisehir,130,2,4,Konut,Kombi Doğalgaz,0,3
13201,2850000,eskisehir,130,,6,Konut,Kombi Doğalgaz,4,3
13202,2750000,eskisehir,235,,5,Konut,Kombi Doğalgaz,0,2
13203,2750000,eskisehir,120,5,4,Konut,Kombi Doğalgaz,7,5
13204,2600000,eskisehir,125,1,4,Konut,Kombi Doğalgaz,7,3
13205,2450000,eskisehir,140,,4,Konut,Kombi Doğalgaz,4,3
13206,2000000,eskisehir,125,1,4,Konut,Kombi Doğalgaz,7,3
13207,1950000,eskisehir,95,2,3,Konut,Kombi Doğalgaz,7,2
13208,1900000,eskisehir,96,2,3,Konut,Yerden Isıtma,0,3
13209,1899999,eskisehir,105,4,3,Konut,Kombi Doğalgaz,7,4
13210,1400000,eskisehir,45,2,2,Konut,Kombi Doğalgaz,0,3
13211,1800000,eskisehir,110,1,3,Konut,Kombi Doğalgaz,13,3
13212,1700000,eskisehir,85,2,3,Konut,Kombi Doğalgaz,0,2
13213,1850000,eskisehir,86,3,3,Konut,Yerden Isıtma,0,3
13214,3400000,eskisehir,150,4,4,Konut,Kombi Doğalgaz,13,4
13215,2900000,eskisehir,120,1,3,Konut,Kombi Doğalgaz,0,3
13216,3000000,eskisehir,135,3,4,Konut,Yerden Isıtma,0,3
13217,3750000,eskisehir,250,,6,Konut,Kombi Doğalgaz,0,4
13218,2650000,eskisehir,130,3,4,Konut,Kombi Doğalgaz,0,3
13219,1350000,eskisehir,55,4,2,Konut,Kombi Doğalgaz,13,4
13220,1300000,eskisehir,95,1,3,Konut,Merkezi Doğalgaz,25,4
13221,1195000,eskisehir,80,1,3,Konut,Merkezi Doğalgaz,25,4
13222,1100000,eskisehir,55,3,2,Konut,Kombi Doğalgaz,0,3
13223,14000003,eskisehir,65,1,2,Konut,Kombi Doğalgaz,0,3
13224,1875000,eskisehir,120,2,4,Konut,Merkezi Doğalgaz,25,7
13225,3250000,eskisehir,120,3,4,Konut,Kombi Doğalgaz,7,3
13226,3350000,eskisehir,115,2,4,Konut,Merkezi Doğalgaz,25,6
13227,2780000,eskisehir,125,3,4,Konut,Kombi Doğalgaz,7,4
13228,3500000,eskisehir,170,5,5,Konut,Merkezi Doğalgaz,25,8
13229,2300000,eskisehir,130,1,4,Konut,Kombi Doğalgaz,0,3
13230,1020000,eskisehir,50,3,,Konut,Kombi Doğalgaz,7,3
13231,2175000,eskisehir,90,5,3,Konut,Kombi Doğalgaz,25,6
13232,1300000,eskisehir,45,2,2,Konut,Kombi Doğalgaz,0,3
13233,1450000,eskisehir,49,1,2,Konut,Kombi Doğalgaz,7,4
13234,2400000,eskisehir,95,3,3,Konut,Yerden Isıtma,0,4
13235,3100000,eskisehir,110,2,4,Konut,Yerden Isıtma,0,4
13236,2100000,eskisehir,105,2,3,Konut,Kombi Doğalgaz,0,3
13237,12250000,eskisehir,205,2,5,Konut,Kombi Doğalgaz,0,2
13238,8250000,eskisehir,200,2,5,Konut,Yerden Isıtma,0,3
13239,2575000,eskisehir,125,2,4,Konut,Kombi Doğalgaz,0,3
13240,3000000,eskisehir,125,2,4,Konut,Kombi Doğalgaz,3,3
13241,2250000,eskisehir,150,3,5,Konut,Kombi Doğalgaz,0,3
13242,3000000,eskisehir,130,1,4,Konut,Yerden Isıtma,0,3
13243,2450000,eskisehir,125,3,4,Konut,Kombi Doğalgaz,0,3
13244,4500000,eskisehir,155,2,4,Konut,Yerden Isıtma,0,3
13245,2700000,eskisehir,120,1,4,Konut,Yerden Isıtma,0,3
13246,1850000,eskisehir,95,2,3,Konut,Yerden Isıtma,0,3
13247,2750000,eskisehir,140,2,4,Konut,Kombi Doğalgaz,0,3
13248,1350000,eskisehir,45,1,2,Konut,Yerden Isıtma,0,2
13249,2200000,eskisehir,100,3,3,Konut,Kombi Doğalgaz,0,3
13250,2800000,eskisehir,135,3,4,Konut,Kombi Doğalgaz,,3
13251,1950000,eskisehir,120,1,4,Konut,Merkezi Doğalgaz,13,3
13252,1850000,eskisehir,95,2,3,Konut,Merkezi Doğalgaz,25,3
13253,1200000,eskisehir,50,2,2,Konut,Kombi Doğalgaz,0,3
13254,2500000,eskisehir,95,3,3,Konut,Kombi Doğalgaz,0,3
13255,1750000,eskisehir,90,3,3,Konut,Kombi Doğalgaz,0,3
13256,3150000,eskisehir,175,3,5,Konut,Kombi Doğalgaz,0,3
13257,4575000,eskisehir,230,3,5,Konut,Kombi Doğalgaz,0,3
13258,2600000,eskisehir,115,2,4,Konut,Yerden Isıtma,0,3
13259,1750000,eskisehir,60,2,2,Konut,Kombi Doğalgaz,0,3
13260,2400000,eskisehir,90,2,3,Konut,Yerden Isıtma,0,3
13261,1950000,eskisehir,97,3,3,Konut,Kombi Doğalgaz,0,3
13262,3800000,eskisehir,180,3,5,Konut,Kombi Doğalgaz,0,3
13263,2350000,eskisehir,100,1,3,Konut,Kombi Doğalgaz,0,3
13264,2200000,eskisehir,110,3,3,Konut,Yerden Isıtma,0,3
13265,9000000,eskisehir,340,1,,Konut,Kombi Doğalgaz,0,1
13266,3100000,eskisehir,160,3,4,Konut,Yerden Isıtma,0,3
13267,1450000,eskisehir,54,2,2,Konut,Kombi Doğalgaz,0,3
13268,2500000,eskisehir,170,3,4,Konut,Kombi Doğalgaz,0,3
13269,2900000,eskisehir,135,2,4,Konut,Yerden Isıtma,0,3
13270,2300000,eskisehir,80,3,3,Konut,Kombi Doğalgaz,3,4
13271,2499000,eskisehir,110,3,4,Konut,Kombi Doğalgaz,4,3
13272,2850000,eskisehir,120,3,4,Konut,Kombi Doğalgaz,0,3
13273,1350000,eskisehir,80,3,3,Konut,Kombi Doğalgaz,25,3
13274,2050000,eskisehir,105,1,3,Konut,Yerden Isıtma,0,3
13275,4500000,eskisehir,220,3,5,Konut,Kombi Doğalgaz,0,3
13276,2950000,eskisehir,150,3,5,Konut,Kombi Doğalgaz,0,3
13277,1025000,eskisehir,50,2,2,Konut,Kombi Doğalgaz,7,3
13278,2250000,eskisehir,137,,,Konut,Kombi Doğalgaz,25,3
13279,3250000,eskisehir,137,2,4,Konut,Yerden Isıtma,0,3
13280,5750000,eskisehir,140,2,5,Konut,Yerden Isıtma,0,3
13281,3750000,eskisehir,95,4,3,Konut,Yerden Isıtma,0,4
13282,23150001,eskisehir,120,2,4,Konut,Kombi Doğalgaz,7,3
13283,2600000,eskisehir,122,1,4,Konut,Yerden Isıtma,0,3
13284,3850000,eskisehir,145,2,4,Konut,Yerden Isıtma,0,3
13285,3600000,eskisehir,120,1,4,Konut,Yerden Isıtma,0,3
13286,3500000,eskisehir,50,4,2,Konut,Merkezi Doğalgaz,3,4
13287,3500000,eskisehir,170,2,4,Konut,Yerden Isıtma,0,3
13288,27000005,eskisehir,120,2,4,Konut,Yerden Isıtma,0,3
13289,4600000,eskisehir,150,3,4,Konut,Yerden Isıtma,0,3
13290,8500000,eskisehir,190,1,5,Konut,Yerden Isıtma,0,4
13291,2500000,eskisehir,110,1,4,Konut,Kombi Doğalgaz,0,3
13292,6250000,eskisehir,170,2,4,Konut,Yerden Isıtma,0,3
13293,5950000,eskisehir,160,3,4,Konut,Yerden Isıtma,0,3
13294,9985000,eskisehir,220,,5,Konut,Kombi Doğalgaz,7,2
13295,2600000,eskisehir,125,2,4,Konut,Yerden Isıtma,0,3
13296,3500000,eskisehir,120,3,3,Konut,Kombi Doğalgaz,7,4
13297,24500004,eskisehir,125,1,4,Konut,Kombi Doğalgaz,0,3
13298,1150000,eskisehir,40,3,2,Konut,Kombi Doğalgaz,7,3
13299,2350000,eskisehir,100,3,3,Konut,Kombi Doğalgaz,7,3
13300,2500000,gaziantep,150,9,4,Konut,Kombi Doğalgaz,4,12
13301,2700000,gaziantep,100,,4,Konut,Kombi Doğalgaz,18,2
13302,1370000,gaziantep,100,2,3,Konut,Kombi Doğalgaz,7,13
13303,1669000,gaziantep,100,4,3,Konut,Kombi Doğalgaz,13,13
13304,2990000,gaziantep,155,5,,Konut,Kombi Doğalgaz,0,7
13305,2650000,gaziantep,185,1,5,Konut,Merkezi (Pay Ölçer),4,3
13306,1600000,gaziantep,115,1,3,Konut,Kombi Doğalgaz,4,4
13307,1650000,gaziantep,115,1,,Konut,Yerden Isıtma,0,4
13308,1930000,gaziantep,100,3,3,Konut,Kombi Doğalgaz,0,6
13309,25000009,gaziantep,300,,4,Konut,Merkezi Doğalgaz,7,3
13310,17850003,gaziantep,95,1,3,Konut,Yerden Isıtma,,6
13311,2400000,gaziantep,130,5,,Konut,Kombi Doğalgaz,0,7
13312,1500000,gaziantep,120,3,4,Konut,Kombi Doğalgaz,18,4
13313,1925000,gaziantep,120,11,4,Konut,Kombi Doğalgaz,7,11
13314,43000004,gaziantep,220,3,5,Konut,Kombi Doğalgaz,7,15
13315,2000000,gaziantep,150,,4,Konut,Sobalı,7,2
13316,1575000,gaziantep,88,1,3,Konut,Merkezi (Pay Ölçer),3,3
13317,11250004,gaziantep,135,1,3,Konut,Kombi Doğalgaz,7,4
13318,860000,gaziantep,65,,2,Konut,Sobalı,13,2
13319,1945000,gaziantep,105,2,3,Konut,Yerden Isıtma,0,7
13320,1630000,gaziantep,90,2,3,Konut,Merkezi (Pay Ölçer),4,2
13321,5750000,gaziantep,170,1,4,Konut,Yerden Isıtma,0,5
13322,2300000,gaziantep,105,4,3,Konut,Yerden Isıtma,0,7
13323,3800000,gaziantep,120,,4,Konut,Kombi Doğalgaz,13,4
13324,35000007,gaziantep,182,2,,Konut,Yerden Isıtma,0,8
13325,1650000,gaziantep,95,1,3,Konut,Yerden Isıtma,0,7
13326,1500000,gaziantep,85,5,3,Konut,Kombi Doğalgaz,7,6
13327,5850000,gaziantep,235,5,5,Konut,Kombi Doğalgaz,7,5
13328,1550000,gaziantep,95,1,3,Konut,Yerden Isıtma,0,5
13329,1850000,gaziantep,180,6,5,Konut,Kombi Doğalgaz,13,11
13330,1745000,gaziantep,100,1,3,Konut,Yerden Isıtma,0,7
13331,3300000,gaziantep,165,4,,Konut,Kombi Doğalgaz,0,7
13332,2995000,gaziantep,170,4,,Konut,Kombi Doğalgaz,7,7
13333,1075000,gaziantep,125,1,3,Konut,Kombi Doğalgaz,4,5
13334,5000000,gaziantep,2,,5,Konut,Merkezi Kömür,0,2
13335,695000,gaziantep,45,2,2,Konut,Merkezi Doğalgaz,7,5
13336,2350000,gaziantep,165,2,4,Konut,Kombi Doğalgaz,7,5
13337,2550000,gaziantep,150,5,4,Konut,Kombi Doğalgaz,13,5
13338,5000000,gaziantep,2,,5,Konut,Merkezi Kömür,0,2
13339,2100000,gaziantep,150,1,4,Konut,Kombi Doğalgaz,7,11
13340,1800000,gaziantep,90,4,3,Konut,Kombi Doğalgaz,3,5
13341,2249000,gaziantep,90,3,3,Konut,Kombi Doğalgaz,4,4
13342,3995000,gaziantep,175,5,4,Konut,Kombi Doğalgaz,7,5
13343,1250000,gaziantep,110,2,3,Konut,Kombi Doğalgaz,3,5
13344,1620000,gaziantep,100,1,3,Konut,Yerden Isıtma,0,7
13345,1510000,gaziantep,100,1,3,Konut,Yerden Isıtma,0,6
13346,1465000,gaziantep,100,4,3,Konut,Yerden Isıtma,0,7
13347,1125000,gaziantep,130,1,3,Konut,Kombi Doğalgaz,7,5
13348,1275000,gaziantep,149,4,4,Konut,Kombi Doğalgaz,0,5
13349,2050000,gaziantep,115,1,3,Konut,Kombi Doğalgaz,7,5
13350,1350000,gaziantep,55,1,2,Konut,Kombi Doğalgaz,7,5
13351,2650000,gaziantep,105,2,3,Konut,Kombi Doğalgaz,0,7
13352,2250000,gaziantep,165,1,4,Konut,Kombi Doğalgaz,13,5
13353,2900000,gaziantep,150,2,4,Konut,Kombi Doğalgaz,7,4
13354,2550000,gaziantep,150,9,4,Konut,Kombi Doğalgaz,7,9
13355,1950000,gaziantep,110,3,3,Konut,Yerden Isıtma,0,5
13356,3350000,gaziantep,120,,4,Konut,Kombi Doğalgaz,18,3
13357,3900000,gaziantep,160,,3,Konut,Kombi Doğalgaz,7,2
13358,1200000,gaziantep,100,,2,Konut,Sobalı,1,2
13359,1250000,gaziantep,85,,3,Konut,Kombi Doğalgaz,1,2
13360,1225000,gaziantep,75,11,3,Konut,Kombi Doğalgaz,7,11
13361,1330000,gaziantep,95,2,3,Konut,Kombi Doğalgaz,7,10
13362,3749000,gaziantep,170,6,,Konut,Yerden Isıtma,0,7
13363,2200000,gaziantep,115,5,3,Konut,Kombi Doğalgaz,3,7
13364,2500000,gaziantep,140,2,,Konut,Yerden Isıtma,1,7
13365,1085000,gaziantep,90,4,3,Konut,Doğalgaz Sobalı,0,4
13366,1725000,gaziantep,150,4,4,Konut,Kombi Doğalgaz,13,5
13367,1650000,gaziantep,110,1,3,Konut,Kombi Doğalgaz,0,7
13368,4749000,gaziantep,185,2,4,Konut,Yerden Isıtma,1,5
13369,1325000,gaziantep,85,7,3,Konut,Kombi Doğalgaz,7,7
13370,850000,gaziantep,80,1,2,Konut,Kombi Doğalgaz,13,4
13371,2690000,gaziantep,150,5,4,Konut,Yerden Isıtma,0,10
13372,4750000,gaziantep,250,,4,Konut,Kombi Doğalgaz,0,2
13373,1350000,gaziantep,90,1,3,Konut,Kombi Doğalgaz,7,9
13374,3500000,gaziantep,115,2,,Konut,Yerden Isıtma,0,4
13375,3335000,gaziantep,165,2,4,Konut,Kombi Doğalgaz,7,22
13376,1675000,gaziantep,80,1,3,Konut,Yerden Isıtma,0,5
13377,2650000,gaziantep,120,3,,Konut,Kombi Doğalgaz,7,6
13378,12000000,gaziantep,160,2,4,Konut,Kombi Doğalgaz,18,3
13379,2070000,gaziantep,105,4,3,Konut,Yerden Isıtma,0,7
13380,2700000,gaziantep,170,2,,Konut,Yerden Isıtma,1,7
13381,1610000,gaziantep,105,7,3,Konut,Merkezi Doğalgaz,7,11
13382,870000,gaziantep,100,1,3,Konut,Kombi Doğalgaz,7,5
13383,2950000,gaziantep,135,9,4,Konut,Kombi Doğalgaz,3,11
13384,1890000,gaziantep,125,5,3,Konut,Kombi Doğalgaz,13,5
13385,2650000,gaziantep,135,4,4,Konut,Kombi Doğalgaz,4,5
13386,2999000,gaziantep,170,3,4,Konut,Kombi Doğalgaz,7,5
13387,5500000,gaziantep,200,,4,Konut,Sobalı,7,2
13388,3100000,gaziantep,185,6,4,Konut,Kombi Doğalgaz,7,14
13389,1450000,gaziantep,130,1,3,Konut,Kombi Doğalgaz,13,2
13390,2550000,gaziantep,135,4,,Konut,Yerden Isıtma,0,7
13391,3299900,gaziantep,145,6,4,Konut,Kombi Doğalgaz,0,7
13392,2500000,gaziantep,120,2,3,Konut,Sobalı,18,2
13393,1945000,gaziantep,100,6,3,Konut,Yerden Isıtma,0,7
13394,2375000,gaziantep,170,5,4,Konut,Kombi Doğalgaz,18,5
13395,9500000,gaziantep,220,,4,Konut,Yerden Isıtma,0,2
13396,1100000,gaziantep,120,1,4,Konut,Kombi Doğalgaz,7,5
13397,3000000,gaziantep,120,,3,Konut,Kombi Doğalgaz,7,3
13398,1430000,gaziantep,90,7,3,Konut,Kombi Doğalgaz,7,7
13399,1400000,gaziantep,90,9,3,Konut,Kombi Doğalgaz,7,12
13400,1350000,gaziantep,95,2,3,Konut,Kombi Doğalgaz,4,2
13401,1400000,gaziantep,103,,3,Konut,Sobalı,7,2
13402,3520000,gaziantep,210,,5,Konut,Merkezi (Pay Ölçer),13,15
13403,2850000,gaziantep,140,9,4,Konut,Yerden Isıtma,0,10
13404,2090000,gaziantep,100,5,3,Konut,Kombi Doğalgaz,0,6
13405,1000000,gaziantep,100,1,3,Konut,Kombi Doğalgaz,0,4
13406,1514000,gaziantep,125,3,4,Konut,Kombi Doğalgaz,7,12
13407,1200000,gaziantep,135,4,4,Konut,Kombi Doğalgaz,7,4
13408,1600000,gaziantep,150,1,4,Konut,Merkezi (Pay Ölçer),7,3
13409,2090000,gaziantep,110,1,3,Konut,Yerden Isıtma,0,7
13410,4000000,gaziantep,220,5,4,Konut,Kombi Doğalgaz,7,5
13411,1600000,gaziantep,130,9,4,Konut,Kombi Doğalgaz,13,12
13412,3200000,gaziantep,155,6,4,Konut,Yerden Isıtma,0,7
13413,3500000,gaziantep,80,2,3,Konut,Yerden Isıtma,0,3
13414,1675000,gaziantep,100,8,3,Konut,Kombi Doğalgaz,7,12
13415,1400000,gaziantep,100,1,3,Konut,Kombi Doğalgaz,7,8
13416,1300000,gaziantep,75,1,3,Konut,Kombi Doğalgaz,0,4
13417,2560000,gaziantep,100,2,3,Konut,Kombi Doğalgaz,0,3
13418,1255000,gaziantep,85,1,3,Konut,Kombi Doğalgaz,7,6
13419,1850000,gaziantep,95,4,3,Konut,Kombi Doğalgaz,0,7
13420,1900000,gaziantep,100,1,3,Konut,Yerden Isıtma,0,7
13421,1600000,gaziantep,100,11,3,Konut,Yerden Isıtma,0,14
13422,1675000,gaziantep,90,1,3,Konut,Kombi Doğalgaz,7,11
13423,1650000,gaziantep,100,1,3,Konut,Yerden Isıtma,0,7
13424,3100000,gaziantep,110,1,3,Konut,Kombi Doğalgaz,0,7
13425,1700000,gaziantep,90,1,3,Konut,Kombi Doğalgaz,,5
13426,1735000,gaziantep,90,5,3,Konut,Yerden Isıtma,0,5
13427,2250000,gaziantep,130,1,3,Konut,Kombi Doğalgaz,4,5
13428,1475000,gaziantep,90,1,3,Konut,Kombi Doğalgaz,0,7
13429,4750000,gaziantep,250,,4,Konut,Kombi Doğalgaz,3,2
13430,12000000,gaziantep,255,,5,Konut,Kombi Doğalgaz,0,2
13431,730000,gaziantep,90,1,3,Konut,Kombi Doğalgaz,7,2
13432,750000,gaziantep,80,1,2,Konut,Kombi Doğalgaz,13,5
13433,2200000,gaziantep,90,1,3,Konut,Yerden Isıtma,,5
13434,1650000,gaziantep,150,12,4,Konut,Kombi Doğalgaz,7,12
13435,1780000,gaziantep,132,10,4,Konut,Merkezi Doğalgaz,7,10
13436,2920000,gaziantep,170,5,,Konut,Yerden Isıtma,0,8
13437,1380000,gaziantep,100,3,3,Konut,Kombi Doğalgaz,25,3
13438,1650000,gaziantep,100,3,3,Konut,Yerden Isıtma,0,7
13439,6500000,gaziantep,160,,4,Konut,Kombi Doğalgaz,18,4
13440,3400000,gaziantep,170,2,4,Konut,Kombi Doğalgaz,7,14
13441,2299000,gaziantep,150,9,4,Konut,Kombi Doğalgaz,18,9
13442,3250000,gaziantep,125,7,,Konut,Yerden Isıtma,0,9
13443,1600000,gaziantep,150,,4,Konut,Kombi Doğalgaz,7,8
13444,2550000,gaziantep,150,12,4,Konut,Kombi Doğalgaz,7,12
13445,2275000,gaziantep,110,7,,Konut,Yerden Isıtma,0,7
13446,2149000,gaziantep,98,2,3,Konut,Kombi Doğalgaz,4,5
13447,5500000,gaziantep,190,3,,Konut,Yerden Isıtma,0,7
13448,1025000,gaziantep,65,5,3,Konut,Merkezi Doğalgaz,7,6
13449,13500000,gaziantep,260,,,Konut,Yerden Isıtma,0,2
13450,3250000,gaziantep,149,,,Konut,Doğalgaz Sobalı,13,2
13451,20500000,gaziantep,178,,,Konut,Kombi Doğalgaz,7,4
13452,775000,gaziantep,65,,2,Konut,Kombi Doğalgaz,7,4
13453,3380000,gaziantep,175,6,,Konut,Yerden Isıtma,1,7
13454,2324000,gaziantep,130,4,,Konut,Yerden Isıtma,0,4
13455,2375000,gaziantep,155,3,4,Konut,Kombi Doğalgaz,7,16
13456,4299000,gaziantep,165,1,,Konut,Yerden Isıtma,1,8
13457,1190000,gaziantep,65,6,2,Konut,Merkezi Doğalgaz,7,6
13458,1680000,gaziantep,110,16,3,Konut,Kombi Doğalgaz,13,23
13459,1325000,gaziantep,90,3,3,Konut,Merkezi Doğalgaz,13,11
13460,2435000,gaziantep,150,7,4,Konut,Kombi Doğalgaz,,11
